04-20-1991,2925.0926,4925.0926,1925.0926,3925.0926,10925,20925
04-21-1991,2926.0927,4926.0927,1926.0927,3926.0927,10926,20926
04-22-1991,2927.0928,4927.0928,1927.0928,3927.0928,10927,20927
04-23-1991,2928.0929,4928.0929,1928.0929,3928.0929,10928,20928
04-24-1991,2929.0930,4929.0930,1929.0930,3929.0930,10929,20929
04-25-1991,2930.0931,4930.0931,1930.0931,3930.0931,10930,20930
04-26-1991,2931.0932,4931.0932,1931.0932,3931.0932,10931,20931
04-27-1991,2932.0933,4932.0933,1932.0933,3932.0933,10932,20932
04-28-1991,2933.0934,4933.0934,1933.0934,3933.0934,10933,20933
04-29-1991,2934.0935,4934.0935,1934.0935,3934.0935,10934,20934
04-30-1991,2935.0936,4935.0936,1935.0936,3935.0936,10935,20935
05-01-1991,2936.0937,4936.0937,1936.0937,3936.0937,10936,20936
05-02-1991,2937.0938,4937.0938,1937.0938,3937.0938,10937,20937
05-03-1991,2938.0939,4938.0939,1938.0939,3938.0939,10938,20938
05-04-1991,2939.0940,4939.0940,1939.0940,3939.0940,10939,20939
05-05-1991,2940.0941,4940.0941,1940.0941,3940.0941,10940,20940
05-06-1991,2941.0942,4941.0942,1941.0942,3941.0942,10941,20941
06-07-1991,2973.0974,4973.0974,1973.0974,3973.0974,10973,20973
06-09-1991,2975.0976,4975.0976,1975.0976,3975.0976,10975,20975
06-10-1991,2976.0977,4976.0977,1976.0977,3976.0977,10976,20976
06-11-1991,2977.0978,4977.0978,1977.0978,3977.0978,10977,20977
06-16-1991,2982.0983,4982.0983,1982.0983,3982.0983,10982,20982
06-19-1991,2985.0986,4985.0986,1985.0986,3985.0986,10985,20985
06-20-1991,2986.0987,4986.0987,1986.0987,3986.0987,10986,20986
06-24-1991,2990.0991,4990.0991,1990.0991,3990.0991,10990,20990
06-25-1991,2991.0992,4991.0992,1991.0992,3991.0992,10991,20991
06-26-1991,2992.0993,4992.0993,1992.0993,3992.0993,10992,20992
06-27-1991,2993.0994,4993.0994,1993.0994,3993.0994,10993,20993
06-28-1991,2994.0995,4994.0995,1994.0995,3994.0995,10994,20994
06-29-1991,2995.0996,4995.0996,1995.0996,3995.0996,10995,20995
06-30-1991,2996.0997,4996.0997,1996.0997,3996.0997,10996,20996
07-01-1991,2997.0998,4997.0998,1997.0998,3997.0998,10997,20997
07-02-1991,2998.0999,4998.0999,1998.0999,3998.0999,10998,20998
07-03-1991,2999.1000,4999.1000,1999.1000,3999.1000,10999,20999
