5-12-1996,1,2,3,4,5,6
1-20-1999,2983.09840000019,4983.0984000002,1983.09839999998,3983.0984000002,5983.0984000002,6983.0984000002
1-21-1999,1,2,3,4,5,6
1-23-1999,1,2,3,4,5,6
1-24-1999,1,2,3,4,5,6
1-25-1999,1,2,3,4,5,6
1-27-1999,2990.09910000019,4990.0991000002,1990.09909999998,3990.0991000002,5990.0991000002,6990.0991000002
2-2-1999,1,2,3,4,5,6
2-3-1999,1,2,3,4,5,6
2-4-1999,2995.09960000019,4995.0996000002,1995.09959999997,3995.0996000002,5995.0996000002,6995.0996000002
2-5-1999,2996.09970000019,4996.0997000002,1996.09969999997,3996.0997000002,5996.0997000002,6996.0997000002
2-6-1999,2997.09980000019,4997.0998000002,1997.09979999997,3997.0998000002,5997.0998000002,6997.0998000002
2-8-1999,1,2,3,4,5,6
